City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
594,Kualakapuas,ID,2021-11-23 05:57:52,-3.0091,114.3876,306.24,49,85,0.61
595,Naryan-Mar,RU,2021-11-23 05:57:52,67.6713,53.087,262.53,97,85,3.87
596,Pachino,IT,2021-11-23 05:57:53,36.7186,15.0907,285.17,73,90,2.86
597,Bilecik,TR,2021-11-23 05:57:53,40.0,30.1667,270.94,74,70,3.52
598,Pano Aqil,PK,2021-11-23 05:57:54,27.8569,69.1116,294.09,10,0,3.26
599,Krasnaya Gora,RU,2021-11-23 05:57:54,52.9995,31.6023,265.1,74,60,1.99
600,Grand Gaube,MU,2021-11-23 05:58:14,-20.0064,57.6608,300.58,62,6,3.13
601,Qaqortoq,GL,2021-11-23 05:58:14,60.7167,-46.0333,260.44,84,4,2.34
602,Badiraguato,MX,2021-11-23 05:58:15,25.3667,-107.5167,291.03,58,96,1.48
603,Longyearbyen,SJ,2021-11-23 05:58:15,78.2186,15.6401,258.06,66,20,1.03
604,Dingle,PH,2021-11-23 05:58:16,10.9995,122.6711,302.8,74,76,5.17
605,Codrington,AU,2021-11-23 05:58:16,-38.2667,141.9667,289.81,96,100,6.88
606,Avera,US,2021-11-23 05:58:17,33.194,-82.5271,281.88,47,16,4.68
607,Mendi,PG,2021-11-23 05:58:17,-6.1761,143.6513,290.12,95,84,1.25
608,Georgetown,MY,2021-11-23 05:56:31,5.4112,100.3354,305.12,66,40,3.09
609,Port Hardy,CA,2021-11-23 05:58:18,50.6996,-127.4199,280.15,100,90,1.54
610,Fairbanks,US,2021-11-23 05:55:31,64.8378,-147.7164,256.26,72,90,0.45
611,Sinnamary,GF,2021-11-23 05:58:19,5.3833,-52.95,298.23,88,65,2.7
612,Cayenne,GF,2021-11-23 05:58:19,4.9333,-52.3333,299.87,81,75,0.45
613,Bluff,NZ,2021-11-23 05:58:19,-46.6,168.3333,286.6,72,24,5.4
614,Clyde River,CA,2021-11-23 05:58:20,70.4692,-68.5914,264.28,86,100,8.23
615,Yanam,IN,2021-11-23 05:58:20,16.7333,82.2167,305.37,65,21,1.59
616,Duluth,US,2021-11-23 05:53:39,46.7833,-92.1066,268.75,69,90,0.89
617,Mianyang,CN,2021-11-23 05:58:21,31.4593,104.7542,287.56,44,95,2.86
618,Bredasdorp,ZA,2021-11-23 05:58:22,-34.5322,20.0403,291.08,56,45,3.87
619,Bonthe,SL,2021-11-23 05:58:22,7.5264,-12.505,298.65,85,28,1.51
620,Abbeville,FR,2021-11-23 05:58:22,50.1,1.8333,276.31,91,3,2.6
621,Hamilton,US,2021-11-23 05:58:23,39.1834,-84.5333,270.74,80,0,0.89
622,Port-Cartier,CA,2021-11-23 05:55:45,50.0334,-66.8654,273.57,60,100,3.95
623,Puerto Ayora,EC,2021-11-23 05:58:23,-0.7393,-90.3518,293.01,74,21,2.48
624,Tuscaloosa,US,2021-11-23 05:57:50,33.2098,-87.5692,278.69,77,36,2.89
625,New Norfolk,AU,2021-11-23 05:58:24,-42.7826,147.0587,297.53,39,99,1.34
626,Hasaki,JP,2021-11-23 05:58:24,35.7333,140.8333,288.37,72,99,6.34
627,Hilo,US,2021-11-23 05:58:25,19.7297,-155.09,297.75,81,88,3.22
628,Mocuba,MZ,2021-11-23 05:58:26,-16.8392,36.9856,305.06,48,96,1.68
629,Avarua,CK,2021-11-23 05:57:16,-21.2078,-159.775,297.18,78,90,2.06
630,Mar Del Plata,AR,2021-11-23 05:58:26,-38.0023,-57.5575,286.41,66,2,0.89
631,Namatanai,PG,2021-11-23 05:58:27,-3.6667,152.4333,302.26,73,49,5.26
632,Iralaya,HN,2021-11-23 05:58:27,15.0,-83.2333,297.85,83,81,4.09
633,Vaini,TO,2021-11-23 05:58:28,-21.2,-175.2,300.24,83,75,3.6
634,Meulaboh,ID,2021-11-23 05:58:28,4.1363,96.1285,298.75,87,100,0.84
635,Kupino,RU,2021-11-23 05:58:29,54.3663,77.2981,273.25,96,100,8.16
636,Atuona,PF,2021-11-23 05:55:58,-9.8,-139.0333,298.9,75,100,4.87
637,Lagoa,PT,2021-11-23 05:58:29,39.05,-27.9833,291.48,86,27,8.19
638,Ambon,ID,2021-11-23 05:58:29,-3.6954,128.1814,304.23,62,40,3.09
639,Aksu,CN,2021-11-23 05:58:30,41.1231,80.2644,276.45,36,0,0.26
640,Kabanjahe,ID,2021-11-23 05:58:30,3.1001,98.4908,296.57,81,100,1.4
641,Saint George,US,2021-11-23 05:57:15,37.1041,-113.5841,283.03,28,17,0.45
642,Manzhouli,CN,2021-11-23 05:58:31,49.6,117.4333,261.07,61,0,6.5
643,Yerbogachen,RU,2021-11-23 05:58:31,61.2767,108.0108,255.94,81,70,4.29
